AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,VALUE,POS_C,POS_PF,POS_PG,POS_SF,POS_SG
32,67.42857142857143,13.428571428571429,22.27142857142857,2.3428571428571425,4.985714285714286,0.4737142857142857,0.5857142857142856,1.6999999999999995,0.3322142857142857,1.757142857142857,3.2857142857142856,0.546,0.5296428571428572,0.8357142857142856,1.2285714285714289,0.679,0.7928571428571428,3.5857142857142854,4.378571428571428,1.407142857142857,1.0857142857142856,0.4571428571428572,0.8428571428571427,1.4428571428571428,6.078571428571428,2.596359196583593,0,0,0,1,0
23,32.214285714285715,0.8571428571428571,8.228571428571428,0.9928571428571428,2.692857142857143,0.3359999999999999,0.1785714285714285,0.6357142857142858,0.2419285714285714,0.8857142857142858,2.0571428571428574,0.3984999999999999,0.3774285714285714,0.5785714285714285,0.7285714285714285,0.8072857142857143,0.5142857142857142,1.55,2.071428571428572,0.25,0.3642857142857142,0.0999999999999999,0.3642857142857142,0.8142857142857143,2.75,-3.535186382119913,0,1,0,0,0
29,78.5,5.928571428571429,20.50714285714286,2.5928571428571425,5.235714285714287,0.4935,0.2428571428571428,0.6357142857142858,0.2869285714285713,2.414285714285714,4.6000000000000005,0.5173571428571428,0.512,0.9428571428571428,1.457142857142857,0.6408571428571428,2.0142857142857147,3.4857142857142853,5.471428571428572,1.085714285714286,0.6357142857142858,0.5071428571428571,1.0142857142857142,1.992857142857143,6.335714285714286,2.8455199314136967,0,1,0,0,0
33,72.14285714285714,16.714285714285715,21.42142857142857,2.528571428571429,6.892857142857143,0.3608998403830806,1.2857142857142858,3.921428571428571,0.3178074534161491,1.1928571428571428,2.9571428571428564,0.4005714285714286,0.4505263367916999,0.8642857142857142,1.0785714285714283,0.7994591836734694,0.2785714285714286,1.6285714285714286,1.914285714285714,2.2214285714285715,0.5785714285714285,0.3285714285714285,1.1571428571428573,1.75,7.2,-0.5625588578517047,0,0,0,0,1
28,76.35714285714286,19.285714285714285,26.342857142857145,3.8,9.157142857142857,0.4178571428571428,0.9857142857142858,2.7785714285714285,0.347,2.907142857142857,6.4071428571428575,0.4487142857142857,0.4697142857142857,3.042857142857143,3.671428571428572,0.8098571428571428,0.4714285714285714,2.5500000000000003,2.9857142857142853,3.5357142857142856,0.8357142857142856,0.4642857142857143,2.0285714285714285,2.257142857142857,11.614285714285714,3.528438112786469,0,0,1,0,0
28,68.71428571428571,60.71428571428572,32.25,7.75,15.035714285714286,0.5152857142857143,0.0,0.1642857142857142,0.1204999999999999,7.75,14.935714285714283,0.5192142857142857,0.5159285714285715,4.042857142857143,5.107142857142857,0.7968571428571428,2.821428571428572,4.828571428571428,7.557142857142858,1.55,0.7214285714285714,1.7357142857142855,2.057142857142857,2.914285714285714,19.635714285714283,3.8926034132444975,1,0,0,0,0
36,77.85714285714286,53.57142857142857,20.9,3.5357142857142856,7.821428571428571,0.4562857142857143,0.6071428571428571,1.4142857142857144,0.3413571428571428,2.9928571428571438,6.407142857142857,0.4695,0.4922142857142857,1.1714285714285713,1.6285714285714283,0.7184285714285714,1.2642857142857142,3.95,5.221428571428572,1.0214285714285716,0.5785714285714285,0.3285714285714285,1.0142857142857142,2.307142857142857,8.821428571428571,-2.4084834067977803,0,1,0,0,0
30,43.85714285714285,9.928571428571429,21.405696202531647,2.5659132007233274,6.964285714285714,0.3564594217738949,1.0688065099457504,3.546383363471971,0.29375494276795,1.4971066907775767,3.4481012658227845,0.4243628695248413,0.4303969912198523,0.902622061482821,1.0311934900542497,0.8265135281385281,0.2301989150090416,1.9792043399638333,2.186347197106691,3.918896925858952,0.4555153707052441,0.0357142857142857,1.6396021699819168,1.9136528028933093,7.0620253164556965,-7.126579738746929,0,0,1,0,0
26,75.14285714285714,72.42857142857143,32.67857142857143,5.885714285714286,13.342857142857143,0.4412142857142856,1.7714285714285711,5.021428571428571,0.3608571428571428,4.114285714285714,8.407142857142857,0.4911428571428571,0.5089285714285714,1.2285714285714289,1.5357142857142858,0.7845714285714287,0.6142857142857142,2.407142857142857,3.021428571428572,1.9642857142857144,1.3571428571428572,0.2642857142857143,1.414285714285714,2.242857142857143,14.807142857142855,5.112163257918687,0,0,0,0,1
26,75.92857142857143,52.35714285714285,27.19390243902439,4.0599303135888505,9.297038327526131,0.4353485040033713,1.3381533101045295,4.076480836236934,0.3192591640972936,2.7789198606271777,5.284843205574913,0.5234267530911736,0.5049365781710915,2.1510452961672475,2.670209059233449,0.7974624886099019,0.9477351916376308,3.611672473867596,4.475261324041812,1.5358885017421602,1.400871080139373,0.4397212543554007,0.9167247386759582,2.2930313588850173,11.657491289198603,6.221496590339169,0,0,0,1,0
31,71.35714285714286,13.571428571428571,22.12857142857143,3.7714285714285714,9.342857142857143,0.4026428571428572,1.4928571428571429,4.371428571428571,0.3373571428571428,2.278571428571429,4.964285714285714,0.4584285714285714,0.4807142857142857,1.1857142857142855,1.4928571428571429,0.7996428571428572,0.4142857142857143,2.085714285714286,2.5,0.9642857142857144,0.6214285714285713,0.2857142857142857,0.9785714285714284,1.9214285714285717,10.25,-2.2502978038689085,0,0,0,1,0
30,76.5,76.5,31.70714285714286,6.707142857142857,12.892857142857142,0.5188571428571429,0.7428571428571429,2.164285714285714,0.3345714285714285,5.964285714285714,10.728571428571428,0.5552142857142858,0.5478571428571428,1.3785714285714286,1.7785714285714285,0.7785714285714286,1.807142857142857,5.514285714285714,7.35,3.157142857142857,0.8357142857142856,1.4428571428571428,1.3642857142857143,1.8785714285714288,15.44285714285714,5.658742352990652,1,0,0,0,0
29,76.14285714285714,0.0,15.227523809523811,1.7201904761904765,4.052761904761906,0.4280018159806295,0.626,1.5266666666666666,0.3938340040241448,1.1584761904761902,2.5436190476190474,0.4450510883787319,0.5018895278450363,0.7863809523809524,0.9578095238095238,0.8079337820234477,1.052,2.5929523809523807,3.6449523809523816,0.8253333333333333,0.3967619047619047,0.2571428571428571,0.6714285714285714,1.768857142857143,4.824190476190476,-0.9601802877018444,0,1,0,0,0
29,77.71428571428571,74.57142857142857,24.25714285714286,3.521428571428572,6.007142857142857,0.5802142857142857,0.1714285714285714,0.5571428571428572,0.2894285714285714,3.2857142857142856,5.392857142857143,0.6120714285714285,0.5935714285714285,0.9785714285714284,1.5857142857142856,0.5867142857142857,2.2357142857142858,4.085714285714286,6.328571428571428,1.657142857142857,0.6714285714285714,1.0142857142857145,1.3142857142857145,2.8428571428571425,8.092857142857143,1.4250131449392074,0,1,0,0,0
25,67.64285714285714,9.5,20.757142857142856,3.7285714285714286,8.092857142857143,0.4615,1.1,2.814285714285714,0.3851428571428572,2.6,5.178571428571429,0.5018571428571429,0.5297857142857143,1.4285714285714286,1.9428571428571424,0.7355,1.1857142857142855,3.1,4.35,1.5642857142857145,0.8357142857142856,0.5214285714285715,1.2428571428571429,2.7142857142857144,9.992857142857144,2.0187029379727144,1,0,0,0,0
27,77.0,54.92857142857143,30.54829424307036,6.544882729211087,15.345309168443496,0.4272832561811461,1.9733475479744136,5.502345415778252,0.3640972222222222,4.591151385927505,9.850106609808105,0.4644437892334031,0.4934485592277604,5.357569296375266,6.1344349680170565,0.8681907703040999,0.580277185501066,2.2214285714285715,2.79456289978678,5.645095948827292,1.0498933901918976,0.0910447761194029,2.555543710021322,2.1106609808102346,20.4045842217484,9.240708279882154,0,0,1,0,0
27,67.0,19.428571428571427,14.685714285714289,2.807142857142857,5.521428571428571,0.5012857142857142,0.0,0.0,0.0,2.807142857142857,5.521428571428571,0.5014285714285714,0.5012857142857142,1.5928571428571427,1.9357142857142853,0.8104285714285714,1.2642857142857142,2.521428571428572,3.8428571428571434,0.7571428571428571,0.2071428571428571,0.4642857142857143,0.8357142857142856,1.8857142857142857,7.242857142857143,-4.08105197221005,1,0,0,0,0
27,66.42857142857143,66.42857142857143,37.54285714285714,6.65,14.635714285714284,0.4522142857142857,1.0285714285714287,3.107142857142857,0.3287857142857143,5.685714285714285,11.62857142857143,0.4852857142857142,0.4870714285714286,5.757142857142857,6.95,0.8280714285714286,1.3785714285714283,4.128571428571429,5.414285714285714,4.2142857142857135,1.6785714285714286,0.5928571428571427,1.792857142857143,1.8214285714285716,20.085714285714285,9.932188855167196,0,0,0,1,0
25,64.5,31.071428571428573,22.927355623100304,3.1665653495440726,8.616717325227965,0.3668465158645816,2.094376899696049,5.734954407294832,0.3626753141934739,1.0721884498480243,2.9103343465045595,0.3701712570999893,0.4875829664490663,1.5846504559270511,1.933738601823708,0.8173197507190795,0.3151975683890577,1.76048632218845,2.0890577507598787,1.825531914893617,0.6633738601823708,0.1562310030395136,1.2203647416413372,1.672948328267477,10.027355623100304,-1.86729343333695,0,0,0,0,1
25,58.57142857142857,46.785714285714285,31.367532467532467,4.978138528138528,11.675757575757574,0.4334248382279742,0.4136363636363636,1.5086580086580086,0.2661179401993355,4.62878787878788,10.167099567099568,0.457045671869477,0.4501617720258836,2.432683982683983,3.557142857142857,0.6712528532073987,0.9426406926406926,4.283549783549783,5.254761904761905,5.712337662337662,1.5826839826839827,0.6822510822510822,3.141774891774892,2.8679653679653683,12.774025974025976,-1.7545037031581652,0,0,1,0,0
28,75.42857142857143,75.42857142857143,27.62857142857143,4.278571428571429,7.885714285714285,0.5387142857142857,0.0,0.0,0.0,4.278571428571429,7.878571428571427,0.54,0.5387142857142857,1.6857142857142855,2.128571428571429,0.7900714285714285,3.321428571428572,3.9642857142857135,7.214285714285714,1.2214285714285715,0.2357142857142857,1.55,1.4428571428571428,2.185714285714286,10.157142857142857,0.40590607152712,1,0,0,0,0
30,67.85714285714286,67.85714285714286,33.4936974789916,4.639495798319328,10.558823529411764,0.442018387553041,0.7571428571428571,2.127731092436975,0.3433971493359248,3.9466386554621846,8.43109243697479,0.466131519680606,0.4763868458274399,0.9949579831932772,1.828991596638656,0.5273034315553897,1.0521008403361345,4.818067226890756,5.813025210084033,10.476050420168068,1.7676470588235291,0.0999999999999999,3.6176470588235294,2.3394957983193274,11.050420168067228,2.6924500660670807,0,0,1,0,0
35,69.14285714285714,68.42857142857143,31.042857142857144,7.585714285714286,16.29285714285714,0.4663571428571428,0.2214285714285714,0.8857142857142856,0.2034285714285714,7.364285714285714,15.37857142857143,0.4803571428571428,0.4724285714285715,4.392857142857143,5.592857142857143,0.7815714285714286,1.042857142857143,2.914285714285714,3.957142857142857,4.664285714285714,1.157142857142857,0.5071428571428571,2.921428571428572,1.6571428571428573,19.714285714285715,4.021356177131255,0,0,0,0,1
28,71.14285714285714,71.14285714285714,34.642857142857146,4.707142857142856,11.178571428571429,0.4213571428571429,1.8142857142857145,5.271428571428572,0.3420714285714285,2.9,5.907142857142857,0.4941428571428571,0.5028571428571429,1.9642857142857144,2.314285714285714,0.848,0.8714285714285713,5.264285714285713,6.142857142857143,5.464285714285714,0.9571428571428572,0.6071428571428571,2.5857142857142854,1.592857142857143,13.19285714285714,6.496282914890212,0,0,0,0,1
30,67.14285714285714,8.857142857142858,24.014285714285712,3.5285714285714285,8.77142857142857,0.4036428571428571,1.35,4.15,0.3342857142857142,2.1785714285714284,4.685714285714285,0.4652142857142857,0.4820714285714286,1.5928571428571427,1.8571428571428568,0.8382857142857143,0.1928571428571428,1.8142857142857145,2.007142857142857,1.807142857142857,0.5071428571428571,0.0071428571428571,1.1428571428571428,1.35,10.0,2.6594779439993728,0,0,0,0,1
23,24.642857142857142,23.785714285714285,28.821428571428573,4.385714285714286,8.514285714285714,0.5144285714285715,0.2571428571428572,0.65,0.0,4.128571428571428,7.857142857142857,0.5247857142857143,0.5306428571428571,2.7642857142857147,3.9642857142857135,0.6877142857142856,1.792857142857143,4.871428571428572,6.6571428571428575,1.292857142857143,0.45,0.5,1.092857142857143,1.6,11.792857142857144,3.4018261280917503,0,0,0,1,0
24,61.42857142857143,2.2857142857142856,17.22142857142857,3.1214285714285714,7.021428571428571,0.4396428571428571,0.8214285714285714,2.65,0.3217857142857143,2.2285714285714286,4.4,0.5102857142857143,0.5018571428571429,0.9785714285714284,1.2357142857142858,0.7788571428571428,0.5285714285714286,2.807142857142857,3.271428571428572,1.1357142857142857,0.5499999999999999,0.3714285714285714,0.7428571428571429,1.4714285714285715,8.064285714285715,1.399253663617785,0,0,0,0,1
31,58.5,5.857142857142857,12.8609243697479,1.8626050420168068,4.450840336134454,0.430897810218978,0.5142857142857142,1.4756302521008404,0.3532970195272353,1.3768907563025208,2.975210084033613,0.4657113168005588,0.4844546402502606,0.9004201680672269,1.0004201680672271,0.8943502304147464,0.1357142857142857,0.9277310924369748,1.1012605042016808,1.596218487394958,0.2878151260504201,0.0357142857142857,0.5899159663865545,0.8756302521008402,5.168487394957984,-3.5275424187534066,0,0,1,0,0
30,76.92857142857143,7.428571428571429,20.253119621342517,3.036144578313253,6.788188468158348,0.4426760444029445,0.3828528399311532,1.2710628227194491,0.3310514593778979,2.6657917383821,5.5766781411359725,0.4708685627367341,0.4726762172452045,2.5523020654044752,3.3612306368330462,0.7688955894298601,0.3405335628227194,2.099634251290878,2.4240963855421684,2.976506024096385,0.5678571428571428,0.0714285714285714,1.416157487091222,1.1816910499139417,9.034853700516353,-1.91761712399853,0,0,1,0,0
26,75.0,73.85714285714286,35.214285714285715,6.685714285714285,16.178571428571427,0.4125714285714285,1.9214285714285717,5.464285714285714,0.3491428571428571,4.764285714285713,10.714285714285714,0.4442857142857143,0.4722857142857143,4.321428571428571,5.114285714285714,0.8405714285714285,0.6571428571428571,3.5,4.128571428571428,5.235714285714287,1.5142857142857142,0.4928571428571429,1.9714285714285715,1.457142857142857,19.642857142857142,9.19009755460908,0,0,1,0,0
30,79.07142857142857,66.21428571428571,27.85,3.721428571428572,8.285714285714286,0.4430714285714286,1.6571428571428568,4.242857142857143,0.3863571428571429,2.064285714285714,4.1,0.5027857142857143,0.5417857142857143,1.2571428571428571,1.55,0.7949999999999999,1.3142857142857145,4.621428571428572,5.878571428571429,1.3571428571428572,0.7642857142857142,0.8214285714285714,0.7999999999999999,1.7357142857142855,10.285714285714286,4.919043616475982,0,1,0,0,0
24,70.5,51.642857142857146,23.714285714285715,3.007142857142857,5.921428571428572,0.5022142857142857,0.0,0.0642857142857143,0.35,3.007142857142857,5.792857142857143,0.5084285714285715,0.5031428571428572,2.242857142857143,2.9714285714285715,0.758,1.7785714285714285,4.2,5.950000000000001,1.1785714285714286,0.6928571428571428,0.8428571428571429,0.9428571428571428,2.664285714285714,8.192857142857141,2.598721460741741,1,0,0,0,0
38,39.642857142857146,15.357142857142858,16.349999999999998,1.6595238095238092,2.980952380952381,0.5537357739753282,0.1261904761904761,0.4261904761904762,0.2827507190795781,1.5261904761904763,2.580952380952381,0.5903233082706766,0.5750189017111023,1.0833333333333337,1.5690476190476186,0.6816961325966852,1.3761904761904762,2.7904761904761908,4.166666666666666,0.5261904761904761,0.4928571428571428,0.6833333333333333,0.4904761904761904,1.311904761904762,4.492857142857143,-5.075661296072813,1,0,0,0,0
33,72.28571428571429,41.0,20.14530612244898,2.379183673469388,5.71326530612245,0.4204376548307184,1.5075510204081632,3.874897959183673,0.3892554112554113,0.9359183673469388,1.8787755102040813,0.511387537993921,0.5538187448389761,0.4428571428571429,0.55,0.8260714285714287,0.5,3.1312244897959185,3.6312244897959194,1.1,0.4951020408163264,0.4736734693877551,0.7665306122448978,2.100408163265306,6.77061224489796,2.695765972927515,1,0,0,0,0
24,60.57142857142857,60.57142857142857,33.16428571428572,7.492857142857143,16.62857142857143,0.4524285714285714,1.75,4.921428571428572,0.3505,5.742857142857142,11.614285714285714,0.4957142857142856,0.5051428571428572,3.5500000000000003,4.057142857142857,0.8769999999999999,0.7642857142857142,2.242857142857143,3.1000000000000005,4.942857142857143,1.2428571428571429,0.2999999999999999,2.3857142857142857,1.9928571428571429,20.285714285714285,8.882393242286394,0,0,1,0,0
32,74.07142857142857,74.07142857142857,35.892857142857146,9.521428571428572,18.5,0.5142142857142857,1.3000000000000005,4.064285714285715,0.3268571428571429,8.221428571428572,14.435714285714283,0.5659285714285714,0.5506428571428572,4.971428571428572,6.921428571428572,0.7263571428571429,1.2428571428571429,5.792857142857143,6.964285714285714,6.935714285714285,1.4714285714285715,0.6071428571428571,3.4857142857142853,1.9071428571428568,25.428571428571427,9.118484229691878,0,0,0,1,0
36,74.57142857142857,13.928571428571429,18.235714285714288,2.021428571428572,4.528571428571429,0.4534285714285714,0.9428571428571428,2.3428571428571425,0.3965,1.1071428571428572,2.185714285714285,0.5227142857142858,0.5574285714285715,0.9357142857142858,1.3428571428571427,0.6771428571428572,0.2285714285714286,1.7428571428571429,2.0,0.8571428571428571,0.4214285714285714,0.1714285714285714,0.6642857142857143,1.6928571428571428,5.914285714285714,-0.5437302572918631,0,0,0,1,0
36,48.57142857142857,1.0,10.357142857142858,1.2571428571428571,3.1714285714285717,0.3999999999999999,0.9928571428571428,2.4928571428571438,0.3932142857142858,0.3285714285714285,0.7071428571428572,0.4234999999999999,0.5527857142857143,0.4857142857142857,0.5928571428571429,0.8071428571428572,0.1928571428571428,0.9142857142857144,1.042857142857143,0.3428571428571428,0.1999999999999999,0.1714285714285714,0.2642857142857143,1.0071428571428571,3.985714285714286,-3.7873778448518287,0,0,0,1,0
28,76.42857142857143,76.42857142857143,32.5,5.578571428571428,13.114285714285714,0.426,2.071428571428572,5.621428571428572,0.3631428571428571,3.5785714285714283,7.492857142857143,0.4732142857142857,0.5036428571428572,3.642857142857143,4.45,0.8167857142857142,1.9714285714285715,8.085714285714285,10.028571428571428,2.4857142857142853,0.7714285714285715,0.5,1.792857142857143,2.021428571428572,16.835714285714285,7.520458987382916,0,1,0,0,0
26,57.71428571428572,14.5,24.691935483870967,2.4281105990783414,6.232949308755759,0.3859398943597839,0.9064516129032258,2.86221198156682,0.3146796624963631,1.5145161290322584,3.3778801843317967,0.4480885172449724,0.4577107947301317,0.6981566820276497,0.9384792626728108,0.7535431309904154,0.7214285714285714,3.062903225806452,3.784331797235023,1.841935483870968,1.1,0.3350230414746544,1.212442396313364,2.256682027649769,6.496543778801843,1.317369016779437,0,0,0,0,1
31,74.78571428571429,66.71428571428571,30.56938775510204,4.636734693877551,11.08673469387755,0.4159159442140972,2.5102040816326534,6.45,0.392344931415189,2.043469387755102,4.636734693877551,0.4442637030643072,0.5302847719562759,0.6918367346938775,1.0024489795918368,0.672677863213274,0.5536734693877551,2.498367346938775,2.9779591836734696,2.109591836734694,1.1126530612244898,0.3089795918367347,1.0140816326530613,2.5216326530612245,12.45938775510204,1.1019567720113854,0,0,0,0,1
25,82.0,32.0,27.72142857142857,3.185714285714286,5.657142857142857,0.5683571428571429,0.0,0.0,0.0,3.185714285714286,5.657142857142857,0.5684285714285714,0.5683571428571429,1.907142857142857,3.0785714285714287,0.6286428571428572,3.3000000000000003,5.428571428571429,8.72857142857143,0.7214285714285714,0.4714285714285714,0.6142857142857142,0.8285714285714285,2.4285714285714284,8.278571428571428,1.7481978987666096,1,0,0,0,0
32,75.21428571428571,13.214285714285714,20.85,3.821428571428572,8.764285714285714,0.4343571428571429,1.1642857142857144,3.085714285714286,0.3623571428571429,2.657142857142857,5.678571428571429,0.4719285714285713,0.4976428571428571,1.0,1.2714285714285716,0.7832142857142858,0.3571428571428571,1.614285714285714,1.9714285714285715,3.878571428571429,0.3928571428571428,0.0,1.3357142857142856,1.4785714285714284,9.75,1.3078514714403495,0,0,1,0,0
24,71.42857142857143,63.07142857142857,29.971428571428568,4.257142857142857,9.078571428571427,0.4657857142857143,1.1428571428571428,2.9714285714285715,0.3867142857142857,3.042857142857143,6.042857142857143,0.5047857142857143,0.5299285714285714,1.457142857142857,1.9642857142857144,0.7462142857142856,1.2285714285714284,3.835714285714285,5.007142857142857,1.664285714285714,0.6428571428571429,0.2071428571428571,0.9142857142857144,2.007142857142857,11.085714285714284,4.706288122429412,0,1,0,0,0
26,29.0,5.785714285714286,11.7,1.5142857142857142,3.814285714285714,0.3163095238095237,0.7428571428571429,1.7857142857142858,0.3607142857142857,0.7714285714285714,2.028571428571429,0.2957142857142857,0.4002142857142857,0.6428571428571429,0.7714285714285714,0.0,0.1285714285714286,1.0928571428571427,1.2214285714285715,1.1071428571428572,0.3928571428571428,0.0642857142857143,0.5142857142857143,0.8642857142857142,4.478571428571429,5.093613739944969,0,0,1,0,0
33,65.71428571428571,0.8571428571428571,20.664285714285715,2.671428571428572,6.157142857142857,0.4337857142857143,0.9428571428571428,2.7857142857142856,0.3354285714285714,1.7285714285714284,3.4285714285714284,0.5097857142857143,0.5085,1.6785714285714286,2.2214285714285715,0.7535,0.2642857142857143,1.8142857142857145,2.0785714285714287,2.364285714285714,0.9142857142857144,0.1928571428571428,1.0642857142857145,1.8928571428571428,7.964285714285714,0.4131598089432831,0,0,1,0,0
30,73.14285714285714,73.14285714285714,33.84285714285714,4.685714285714285,11.457142857142856,0.4089285714285714,2.55,6.864285714285715,0.3706428571428571,2.142857142857143,4.592857142857143,0.4652857142857143,0.5196428571428572,1.7642857142857145,2.1714285714285717,0.8294285714285713,0.4071428571428571,2.8285714285714287,3.3000000000000003,2.05,1.0785714285714287,0.1999999999999999,1.1357142857142857,2.257142857142857,13.75,5.091627824808055,0,0,0,0,1
38,75.92857142857143,75.92857142857143,31.057142857142857,6.607142857142857,14.592857142857143,0.4546428571428572,1.6071428571428572,4.2785714285714285,0.3735714285714286,5.092857142857143,10.37857142857143,0.4873571428571428,0.5083571428571428,3.364285714285714,3.8,0.8902857142857143,0.6571428571428571,5.678571428571429,6.307142857142857,1.8928571428571428,0.6571428571428571,0.6071428571428571,1.1285714285714286,2.1,18.25714285714286,3.9812017883552975,0,1,0,0,0
28,66.42857142857143,11.5,20.02857142857143,3.0,6.814285714285715,0.4342142857142858,0.5285714285714286,1.6999999999999995,0.3417142857142857,2.378571428571429,5.114285714285714,0.4671428571428571,0.4755714285714286,0.6714285714285714,0.8642857142857144,0.7692857142857142,1.0857142857142856,2.664285714285714,3.75,1.25,0.7857142857142857,0.6142857142857142,0.8714285714285713,2.5785714285714287,7.128571428571428,-0.1998946205778352,0,1,0,0,0
26,72.21428571428571,0.6428571428571429,23.964778325123152,4.200985221674878,9.714778325123152,0.4304141229141229,1.025615763546798,3.0482758620689654,0.319216633132126,3.1534482758620688,6.666502463054187,0.4727237987745888,0.4785409035409035,2.075862068965517,2.638669950738916,0.8007477821963904,0.6036945812807881,4.050492610837439,4.6541871921182265,2.05935960591133,0.8322660098522167,0.4194581280788177,1.4307881773399014,1.5660098522167487,11.50344827586207,3.12852988119598,0,0,0,0,1
27,70.21428571428571,66.92857142857143,26.15,5.171428571428572,9.514285714285714,0.5425000000000001,0.0,0.0285714285714285,0.3571428571428571,5.171428571428572,9.478571428571428,0.5437857142857143,0.5425000000000001,2.2357142857142858,3.4857142857142853,0.6379285714285714,3.378571428571429,5.371428571428572,8.75,1.1999999999999995,0.6142857142857144,0.8714285714285713,1.4785714285714284,2.5785714285714287,12.614285714285714,1.634351372373405,0,1,0,0,0
